199,1,1,30,16,10.2
200,1,1,35,16,10.2
201,1,1,40,16,10.2
202,1,1,45,16,10
203,1,1,50,16,10
204,1,1,55,16,10
205,1,1,0,17,10
206,1,1,5,17,10
207,1,1,10,17,10
208,1,1,15,17,10
209,1,1,20,17,10
210,1,1,25,17,10
211,1,1,30,17,10
212,1,1,35,17,10
213,1,1,40,17,10
214,1,1,45,17,10
215,1,1,50,17,9.8
216,1,1,55,17,9.8
217,1,1,0,18,9.8
218,1,1,5,18,9.8
219,1,1,10,18,9.8
220,1,1,15,18,9.8
221,1,1,20,18,9.8
222,1,1,25,18,10
223,1,1,30,18,10
224,1,1,35,18,10
225,1,1,40,18,10
226,1,1,45,18,10
227,1,1,50,18,10
228,1,1,55,18,10
229,1,1,0,19,10
230,1,1,5,19,10
231,1,1,10,19,10
232,1,1,15,19,10
233,1,1,20,19,10
234,1,1,25,19,10
235,1,1,30,19,10
236,1,1,35,19,10
237,1,1,40,19,10
238,1,1,45,19,10
239,1,1,50,19,10
240,1,1,55,19,9.8
241,1,1,0,20,9.8
242,1,1,5,20,10
243,1,1,10,20,10
244,1,1,15,20,10
245,1,1,20,20,10
246,1,1,25,20,10
247,1,1,30,20,10
248,1,1,35,20,10
249,1,1,40,20,10
250,1,1,45,20,9.8
251,1,1,50,20,9.8
252,1,1,55,20,9.8
253,1,1,0,21,9.8
254,1,1,5,21,9.8
255,1,1,10,21,9.8
256,1,1,15,21,9.8
257,1,1,20,21,9.8
258,1,1,25,21,9.8
259,1,1,30,21,9.8
260,1,1,35,21,9.8
261,1,1,40,21,9.8
262,1,1,45,21,9.8
263,1,1,50,21,9.8
264,1,1,55,21,9.6
265,1,1,0,22,9.6
266,1,1,5,22,9.6
267,1,1,10,22,9.6
268,1,1,15,22,9.8
269,1,1,20,22,9.8
270,1,1,25,22,9.8
271,1,1,30,22,9.8
272,1,1,35,22,9.8
273,1,1,40,22,9.6
274,1,1,45,22,9.6
275,1,1,50,22,9.3
276,1,1,55,22,9.3
277,1,1,0,23,9.3
278,1,1,5,23,9.3
279,1,1,10,23,9.3
280,1,1,15,23,9.1
281,1,1,20,23,8.9
282,1,1,25,23,8.9
283,1,1,30,23,8.7
284,1,1,35,23,8.7
285,1,1,40,23,8.7
286,1,1,45,23,8.7
287,1,1,50,23,8.7
288,1,1,55,23,8.4
289,2,1,0,0,8.4
290,2,1,5,0,8.4
291,2,1,10,0,8.4
292,2,1,15,0,8.4
293,2,1,20,0,8.2
294,2,1,25,0,8.2
295,2,1,30,0,8
296,2,1,35,0,8
297,2,1,40,0,8
298,2,1,45,0,8
299,2,1,50,0,8
300,2,1,55,0,8
301,2,1,0,1,7.8
302,2,1,5,1,7.8
303,2,1,10,1,7.8
304,2,1,15,1,7.8
305,2,1,20,1,7.5
306,2,1,25,1,7.5
307,2,1,30,1,7.5
308,2,1,35,1,7.5
309,2,1,40,1,7.5
310,2,1,45,1,7.5
311,2,1,50,1,7.3
312,2,1,55,1,7.3
313,2,1,0,2,7.3
314,2,1,5,2,7.3
315,2,1,10,2,7.1
316,2,1,15,2,7.1
317,2,1,20,2,7.1
318,2,1,25,2,7.1
319,2,1,30,2,7.3
320,2,1,35,2,7.3
321,2,1,40,2,7.3
322,2,1,45,2,7.3
323,2,1,50,2,7.1
324,2,1,55,2,7.1
325,2,1,0,3,7.1
326,2,1,5,3,7.1
327,2,1,10,3,7.1
328,2,1,15,3,7.1
329,2,1,20,3,7.1
330,2,1,25,3,7.1
331,2,1,30,3,7.1
332,2,1,35,3,7.1
333,2,1,40,3,7.1
334,2,1,45,3,7.1
335,2,1,50,3,7.3
336,2,1,55,3,7.3
337,2,1,0,4,7.3
338,2,1,5,4,7.5
339,2,1,10,4,7.5
340,2,1,15,4,7.5
341,2,1,20,4,7.5
342,2,1,25,4,7.5
343,2,1,30,4,7.5
344,2,1,35,4,7.8
345,2,1,40,4,7.5
346,2,1,45,4,7.5
347,2,1,50,4,7.5
348,2,1,55,4,7.5
349,2,1,0,5,7.5
350,2,1,5,5,7.3
351,2,1,10,5,7.3
352,2,1,15,5,7.3
353,2,1,20,5,7.1
354,2,1,25,5,7.1
355,2,1,30,5,7.1
356,2,1,35,5,6.9
357,2,1,40,5,6.9
358,2,1,45,5,6.9
359,2,1,50,5,6.9
360,2,1,55,5,7.1
361,2,1,0,6,6.9
362,2,1,5,6,6.9
363,2,1,10,6,6.9
364,2,1,15,6,6.9
365,2,1,20,6,7.1
366,2,1,25,6,7.1
367,2,1,30,6,7.1
368,2,1,35,6,6.9
369,2,1,40,6,6.9
370,2,1,45,6,6.9
371,2,1,50,6,6.6
372,2,1,55,6,6.6
373,2,1,0,7,6.6
374,2,1,5,7,6.6
375,2,1,10,7,6.6
376,2,1,15,7,6.6
377,2,1,20,7,6.6
378,2,1,25,7,6.6
379,2,1,30,7,6.6
380,2,1,35,7,6.6
381,2,1,40,7,6.9
382,2,1,45,7,6.9
383,2,1,50,7,6.9
384,2,1,55,7,6.9
385,2,1,0,8,6.9
386,2,1,5,8,6.9
387,2,1,10,8,6.6
388,2,1,15,8,6.6
389,2,1,20,8,6.9
390,2,1,25,8,6.6
391,2,1,30,8,6.6
392,2,1,35,8,6.6
393,2,1,40,8,6.6
394,2,1,45,8,6.6
395,2,1,50,8,6.6
396,2,1,55,8,6.6
397,2,1,0,9,6.6
398,2,1,5,9,6.6
399,2,1,10,9,6.6
400,2,1,15,9,6.6
401,2,1,20,9,6.6
402,2,1,25,9,6.6
403,2,1,30,9,6.6
404,2,1,35,9,6.6
405,2,1,40,9,6.9
406,2,1,45,9,6.9
407,2,1,50,9,6.9
408,2,1,55,9,6.9
409,2,1,0,10,6.9
410,2,1,5,10,6.9
411,2,1,10,10,7.1
412,2,1,15,10,7.3
413,2,1,20,10,7.3
414,2,1,25,10,7.5
415,2,1,30,10,7.5
416,2,1,35,10,7.8
417,2,1,40,10,7.8
418,2,1,45,10,7.8
419,2,1,50,10,7.5
420,2,1,55,10,7.5
421,2,1,0,11,7.5
422,2,1,5,11,7.5
423,2,1,10,11,7.5
424,2,1,15,11,7.5
425,2,1,20,11,7.8
426,2,1,25,11,7.8
427,2,1,30,11,7.8
428,2,1,35,11,8
429,2,1,40,11,8
430,2,1,45,11,8
431,2,1,50,11,8
432,2,1,55,11,8
433,2,1,0,12,8
434,2,1,5,12,8.2
435,2,1,10,12,8.2
436,2,1,15,12,8.2
437,2,1,20,12,8.2
438,2,1,25,12,8.2
439,2,1,30,12,8.2
440,2,1,35,12,8.2
441,2,1,40,12,8
442,2,1,45,12,8
443,2,1,50,12,8
444,2,1,55,12,8
445,2,1,0,13,8
446,2,1,5,13,8
447,2,1,10,13,8
448,2,1,15,13,8.2
449,2,1,20,13,8.2
450,2,1,25,13,8.2
451,2,1,30,13,8.2
452,2,1,35,13,8.4
453,2,1,40,13,8.4
454,2,1,45,13,8.4
455,2,1,50,13,8.4
456,2,1,55,13,8.4
457,2,1,0,14,8.4
458,2,1,5,14,8.4
459,2,1,10,14,8.4
460,2,1,15,14,8.4
461,2,1,20,14,8.4
462,2,1,25,14,8.4
463,2,1,30,14,8.4
464,2,1,35,14,8.4
465,2,1,40,14,8.4
466,2,1,45,14,8.4
467,2,1,50,14,8.7
468,2,1,55,14,8.7
469,2,1,0,15,8.7
470,2,1,5,15,8.7
471,2,1,10,15,8.7
472,2,1,15,15,8.7
473,2,1,20,15,8.4
474,2,1,25,15,8.4
475,2,1,30,15,8.4
476,2,1,35,15,8.2
477,2,1,40,15,8.2
478,2,1,45,15,8.2
479,2,1,50,15,8.2
480,2,1,55,15,8.2
481,2,1,0,16,8
482,2,1,5,16,8
483,2,1,10,16,8
484,2,1,15,16,8
485,2,1,20,16,8
486,2,1,25,16,8
487,2,1,30,16,8
488,2,1,35,16,8
489,2,1,40,16,8
490,2,1,45,16,8
491,2,1,50,16,8.2
492,2,1,55,16,8.4
493,2,1,0,17,8.4
494,2,1,5,17,8.4
495,2,1,10,17,8.7
496,2,1,15,17,8.7
497,2,1,20,17,8.7
498,2,1,25,17,8.7
499,2,1,30,17,8.7
500,2,1,35,17,8.7
501,2,1,40,17,8.7
502,2,1,45,17,8.7
503,2,1,50,17,8.4
504,2,1,55,17,8.4
505,2,1,0,18,8.4
506,2,1,5,18,8.4
507,2,1,10,18,8.4
508,2,1,15,18,8.4
509,2,1,20,18,8.2
510,2,1,25,18,8.2
511,2,1,30,18,8
512,2,1,35,18,8
513,2,1,40,18,8
514,2,1,45,18,8
515,2,1,50,18,8
516,2,1,55,18,8
517,2,1,0,19,8
518,2,1,5,19,7.8
519,2,1,10,19,7.8
520,2,1,15,19,7.8
521,2,1,20,19,7.5
522,2,1,25,19,7.8
523,2,1,30,19,7.8
524,2,1,35,19,7.8
525,2,1,40,19,7.5
526,2,1,45,19,7.5
527,2,1,50,19,7.3
528,2,1,55,19,7.5
529,2,1,0,20,7.5
530,2,1,5,20,7.5
531,2,1,10,20,7.5
532,2,1,15,20,7.3
533,2,1,20,20,7.3
534,2,1,25,20,7.3
535,2,1,30,20,7.3
536,2,1,35,20,7.3
537,2,1,40,20,7.3
538,2,1,45,20,7.3
539,2,1,50,20,7.3
540,2,1,55,20,7.1
541,2,1,0,21,7.1
542,2,1,5,21,7.1
543,2,1,10,21,6.9
544,2,1,15,21,6.9
545,2,1,20,21,6.9
546,2,1,25,21,6.9
547,2,1,30,21,6.9
548,2,1,35,21,6.6
549,2,1,40,21,6.6
550,2,1,45,21,6.6
551,2,1,50,21,6.6
552,2,1,55,21,6.4
553,2,1,0,22,6.4
554,2,1,5,22,6.4
555,2,1,10,22,6.4
556,2,1,15,22,6.4
557,2,1,20,22,6.4
558,2,1,25,22,6.2
559,2,1,30,22,6.2
560,2,1,35,22,6.2
561,2,1,40,22,6.2
562,2,1,45,22,6.2
563,2,1,50,22,6.2
564,2,1,55,22,6.4
565,2,1,0,23,6.4
566,2,1,5,23,6.4
567,2,1,10,23,6.2
568,2,1,15,23,6.2
569,2,1,20,23,6.2
570,2,1,25,23,6
571,2,1,30,23,6
572,2,1,35,23,6
573,2,1,40,23,6
574,2,1,45,23,6
575,2,1,50,23,6
576,2,1,55,23,6
577,3,1,0,0,6
578,3,1,5,0,5.8
579,3,1,10,0,5.8
580,3,1,15,0,5.8
581,3,1,20,0,6
582,3,1,25,0,6
583,3,1,30,0,6
584,3,1,35,0,6
585,3,1,40,0,6
586,3,1,45,0,6
587,3,1,50,0,6
588,3,1,55,0,6
589,3,1,0,1,6
590,3,1,5,1,6
591,3,1,10,1,5.8
592,3,1,15,1,5.8
593,3,1,20,1,6
594,3,1,25,1,6
595,3,1,30,1,5.8
596,3,1,35,1,5.8
597,3,1,40,1,5.8
598,3,1,45,1,5.8
599,3,1,50,1,5.8
600,3,1,55,1,5.5
601,3,1,0,2,5.3
602,3,1,5,2,5.3
603,3,1,10,2,5.3
604,3,1,15,2,5.3
605,3,1,20,2,5.3
606,3,1,25,2,5.3
607,3,1,30,2,5.3
608,3,1,35,2,5.3
609,3,1,40,2,5.5
610,3,1,45,2,5.8
611,3,1,50,2,5.8
612,3,1,55,2,5.8
613,3,1,0,3,5.8
614,3,1,5,3,5.8
615,3,1,10,3,5.8
616,3,1,15,3,5.8
617,3,1,20,3,5.8
618,3,1,25,3,5.5
619,3,1,30,3,5.8
620,3,1,35,3,5.8
621,3,1,40,3,5.5
622,3,1,45,3,5.5
623,3,1,50,3,5.5
624,3,1,55,3,5.5
625,3,1,0,4,5.5
626,3,1,5,4,5.8
627,3,1,10,4,5.8
628,3,1,15,4,5.8
629,3,1,20,4,5.8
630,3,1,25,4,5.8
631,3,1,30,4,6
632,3,1,35,4,6
633,3,1,40,4,6
634,3,1,45,4,5.8
635,3,1,50,4,5.8
636,3,1,55,4,5.8
637,3,1,0,5,5.8
638,3,1,5,5,6
639,3,1,10,5,6
640,3,1,15,5,6
641,3,1,20,5,6
642,3,1,25,5,6
643,3,1,30,5,6.2
644,3,1,35,5,6.4
645,3,1,40,5,6.6
646,3,1,45,5,6.6
647,3,1,50,5,6.6
648,3,1,55,5,6.6
649,3,1,0,6,6.6
650,3,1,5,6,6.6
651,3,1,10,6,6.6
652,3,1,15,6,6.6
653,3,1,20,6,6.4
654,3,1,25,6,6.4
655,3,1,30,6,6.4
656,3,1,35,6,6.2
657,3,1,40,6,6.2
658,3,1,45,6,6.2
659,3,1,50,6,6.2
660,3,1,55,6,6.2
661,3,1,0,7,6.4
662,3,1,5,7,6.4
663,3,1,10,7,6.4
664,3,1,15,7,6.4
665,3,1,20,7,6.6
666,3,1,25,7,6.4
667,3,1,30,7,6.4
668,3,1,35,7,6.6
669,3,1,40,7,6.6
670,3,1,45,7,6.9
671,3,1,50,7,6.9
672,3,1,55,7,6.9
673,3,1,0,8,6.9
674,3,1,5,8,6.9
675,3,1,10,8,7.1
676,3,1,15,8,7.1
677,3,1,20,8,6.9
678,3,1,25,8,6.6
679,3,1,30,8,6.6
680,3,1,35,8,6.6
681,3,1,40,8,6.4
682,3,1,45,8,6.4
683,3,1,50,8,6.4
684,3,1,55,8,6.4
685,3,1,0,9,6.6
686,3,1,5,9,6.6
687,3,1,10,9,6.6
688,3,1,15,9,6.6
689,3,1,20,9,6.6
690,3,1,25,9,6.6
691,3,1,30,9,6.6
692,3,1,35,9,6.6
693,3,1,40,9,6.6
694,3,1,45,9,6.6
695,3,1,50,9,6.6
696,3,1,55,9,6.4
697,3,1,0,10,6.4
698,3,1,5,10,6.6
699,3,1,10,10,6.6
700,3,1,15,10,6.9
701,3,1,20,10,6.9
702,3,1,25,10,6.9
703,3,1,30,10,6.6
704,3,1,35,10,6.6
705,3,1,40,10,6.9
706,3,1,45,10,6.9
707,3,1,50,10,6.9
708,3,1,55,10,6.9
709,3,1,0,11,6.9
710,3,1,5,11,6.9
711,3,1,10,11,6.9
712,3,1,15,11,7.1
713,3,1,20,11,7.1
714,3,1,25,11,7.3
715,3,1,30,11,7.3
716,3,1,35,11,7.3
717,3,1,40,11,7.5
718,3,1,45,11,7.5
719,3,1,50,11,7.8
720,3,1,55,11,7.8
721,3,1,0,12,7.8
722,3,1,5,12,7.8
723,3,1,10,12,7.8
724,3,1,15,12,7.8
725,3,1,20,12,7.8
726,3,1,25,12,7.8
727,3,1,30,12,7.8
728,3,1,35,12,8
729,3,1,40,12,8
730,3,1,45,12,8
731,3,1,50,12,8
732,3,1,55,12,8
733,3,1,0,13,8.2
734,3,1,5,13,8.2
735,3,1,10,13,8.2
736,3,1,15,13,8.2
737,3,1,20,13,8.2
738,3,1,25,13,8.2
739,3,1,30,13,8.2
740,3,1,35,13,8.2
741,3,1,40,13,8.2
742,3,1,45,13,8.2
743,3,1,50,13,8.2
744,3,1,55,13,8.2
745,3,1,0,14,8.2
746,3,1,5,14,8.2
747,3,1,10,14,8.2
748,3,1,15,14,8.2
749,3,1,20,14,8.2
750,3,1,25,14,8.2
751,3,1,30,14,8.4
752,3,1,35,14,8.2
753,3,1,40,14,8.2
754,3,1,45,14,8.2
755,3,1,50,14,8.2
756,3,1,55,14,8.4
757,3,1,0,15,8.4
758,3,1,5,15,8.2
759,3,1,10,15,8.2
760,3,1,15,15,8.2
761,3,1,20,15,8.4
762,3,1,25,15,8.4
763,3,1,30,15,8.2
764,3,1,35,15,8.2
765,3,1,40,15,8.2
766,3,1,45,15,8.4
767,3,1,50,15,8.4
768,3,1,55,15,8.4
769,3,1,0,16,8.4
770,3,1,5,16,8.4
771,3,1,10,16,8.4
772,3,1,15,16,8.4
773,3,1,20,16,8.4
774,3,1,25,16,8.4
775,3,1,30,16,8.4
776,3,1,35,16,8.4
777,3,1,40,16,8.4
778,3,1,45,16,8.4
779,3,1,50,16,8.4
780,3,1,55,16,8.7
781,3,1,0,17,8.7
782,3,1,5,17,8.7
783,3,1,10,17,8.7
784,3,1,15,17,8.7
785,3,1,20,17,8.7
786,3,1,25,17,8.7
787,3,1,30,17,8.7
788,3,1,35,17,8.9
789,3,1,40,17,8.7
790,3,1,45,17,8.7
791,3,1,50,17,8.9
792,3,1,55,17,8.9
793,3,1,0,18,8.7
794,3,1,5,18,8.9
795,3,1,10,18,8.9
796,3,1,15,18,8.9
797,3,1,20,18,8.9
798,3,1,25,18,8.9
799,3,1,30,18,8.9
800,3,1,35,18,8.9
801,3,1,40,18,8.9
802,3,1,45,18,9.1
803,3,1,50,18,9.1
804,3,1,55,18,8.9
805,3,1,0,19,8.9
806,3,1,5,19,8.9
807,3,1,10,19,8.9
808,3,1,15,19,8.9
809,3,1,20,19,8.9
810,3,1,25,19,8.9
811,3,1,30,19,8.9
812,3,1,35,19,8.9
813,3,1,40,19,8.9
814,3,1,45,19,8.9
815,3,1,50,19,9.1
816,3,1,55,19,9.1
817,3,1,0,20,9.1
818,3,1,5,20,9.1
819,3,1,10,20,9.1
820,3,1,15,20,9.1
821,3,1,20,20,9.1
822,3,1,25,20,9.1
823,3,1,30,20,9.1
824,3,1,35,20,9.1
825,3,1,40,20,9.1
826,3,1,45,20,9.1
827,3,1,50,20,9.1
828,3,1,55,20,9.1
829,3,1,0,21,9.3
830,3,1,5,21,9.3
831,3,1,10,21,9.3
832,3,1,15,21,9.3
833,3,1,20,21,9.3
834,3,1,25,21,9.3
835,3,1,30,21,9.3
836,3,1,35,21,9.3
837,3,1,40,21,9.3
838,3,1,45,21,9.3
839,3,1,50,21,9.3
840,3,1,55,21,9.3
841,3,1,0,22,9.3
842,3,1,5,22,9.3
843,3,1,10,22,9.3
844,3,1,15,22,9.3
845,3,1,20,22,9.3
846,3,1,25,22,9.3
847,3,1,30,22,9.3
848,3,1,35,22,9.3
849,3,1,40,22,9.3
850,3,1,45,22,9.3
851,3,1,50,22,9.3
852,3,1,55,22,9.3
853,3,1,0,23,9.3
854,3,1,5,23,9.3
855,3,1,10,23,9.3
856,3,1,15,23,9.3
857,3,1,20,23,9.3
858,3,1,25,23,9.3
859,3,1,30,23,9.3
860,3,1,35,23,9.3
861,3,1,40,23,9.3
862,3,1,45,23,9.3
863,3,1,50,23,9.6
864,3,1,55,23,9.6
865,4,1,0,0,9.6
866,4,1,5,0,9.6
867,4,1,10,0,9.6
868,4,1,15,0,9.6
869,4,1,20,0,9.6
870,4,1,25,0,9.6
871,4,1,30,0,9.8
872,4,1,35,0,9.6
873,4,1,40,0,9.6
874,4,1,45,0,9.6
875,4,1,50,0,9.6
876,4,1,55,0,9.6
877,4,1,0,1,9.6
878,4,1,5,1,9.6
879,4,1,10,1,9.8
880,4,1,15,1,9.8
881,4,1,20,1,9.8
882,4,1,25,1,9.8
883,4,1,30,1,9.8
884,4,1,35,1,9.8
885,4,1,40,1,9.8
886,4,1,45,1,9.6
887,4,1,50,1,9.6
888,4,1,55,1,9.6
889,4,1,0,2,9.6
890,4,1,5,2,9.3
891,4,1,10,2,9.3
892,4,1,15,2,9.3
893,4,1,20,2,9.3
894,4,1,25,2,9.3
895,4,1,30,2,9.3
896,4,1,35,2,9.1
897,4,1,40,2,9.1
898,4,1,45,2,9.1
899,4,1,50,2,8.9
900,4,1,55,2,8.9
901,4,1,0,3,8.9
902,4,1,5,3,8.9
903,4,1,10,3,8.9
904,4,1,15,3,8.9
905,4,1,20,3,8.9
906,4,1,25,3,8.9
907,4,1,30,3,8.9
908,4,1,35,3,8.9
909,4,1,40,3,8.9
910,4,1,45,3,8.9
911,4,1,50,3,8.9
912,4,1,55,3,8.9
913,4,1,0,4,8.9
914,4,1,5,4,8.9
915,4,1,10,4,8.9
916,4,1,15,4,8.9
917,4,1,20,4,8.9
918,4,1,25,4,8.9
919,4,1,30,4,8.9
920,4,1,35,4,8.9
921,4,1,40,4,8.9
922,4,1,45,4,8.9
923,4,1,50,4,8.9
924,4,1,55,4,8.9
925,4,1,0,5,8.9
926,4,1,5,5,8.9
927,4,1,10,5,8.9
928,4,1,15,5,8.9
929,4,1,20,5,8.9
930,4,1,25,5,8.9
931,4,1,30,5,8.9
932,4,1,35,5,9.1
933,4,1,40,5,9.1
934,4,1,45,5,9.1
935,4,1,50,5,9.1
936,4,1,55,5,9.1
937,4,1,0,6,9.1
938,4,1,5,6,9.1
939,4,1,10,6,9.3
940,4,1,15,6,9.3
941,4,1,20,6,9.3
942,4,1,25,6,9.3
943,4,1,30,6,9.3
944,4,1,35,6,9.3
945,4,1,40,6,9.3
946,4,1,45,6,9.3
947,4,1,50,6,9.3
948,4,1,55,6,9.3
949,4,1,0,7,9.3
950,4,1,5,7,9.3
951,4,1,10,7,9.3
952,4,1,15,7,9.3
953,4,1,20,7,9.1
954,4,1,25,7,9.1
955,4,1,30,7,9.1
956,4,1,35,7,9.3
957,4,1,40,7,9.3
958,4,1,45,7,9.3
959,4,1,50,7,9.3
960,4,1,55,7,9.3
961,4,1,0,8,9.3
962,4,1,5,8,9.6
963,4,1,10,8,9.6
964,4,1,15,8,9.6
965,4,1,20,8,9.3
966,4,1,25,8,9.3
967,4,1,30,8,9.3
968,4,1,35,8,9.3
969,4,1,40,8,9.3
970,4,1,45,8,9.3
971,4,1,50,8,9.3
972,4,1,55,8,9.3
973,4,1,0,9,9.3
974,4,1,5,9,9.3
975,4,1,10,9,9.3
976,4,1,15,9,9.3
977,4,1,20,9,9.3
978,4,1,25,9,9.3
979,4,1,30,9,9.3
980,4,1,35,9,9.6
981,4,1,40,9,9.6
982,4,1,45,9,9.6
983,4,1,50,9,9.6
984,4,1,55,9,9.6
985,4,1,0,10,9.6
986,4,1,5,10,9.6
987,4,1,10,10,9.6
988,4,1,15,10,9.6
989,4,1,20,10,9.6
990,4,1,25,10,9.6
991,4,1,30,10,9.6
992,4,1,35,10,9.8
993,4,1,40,10,9.8
994,4,1,45,10,9.8
995,4,1,50,10,9.8
996,4,1,55,10,9.8
997,4,1,0,11,9.8
998,4,1,5,11,9.8
999,4,1,10,11,9.8
1000,4,1,15,11,9.8
1001,4,1,20,11,9.8
1002,4,1,25,11,9.8
1003,4,1,30,11,9.8
1004,4,1,35,11,9.8
1005,4,1,40,11,10
1006,4,1,45,11,10
1007,4,1,50,11,10
1008,4,1,55,11,10
1009,4,1,0,12,10
1010,4,1,5,12,10
1011,4,1,10,12,10
1012,4,1,15,12,10.2
1013,4,1,20,12,10.2
1014,4,1,25,12,10.2
1015,4,1,30,12,10.2
1016,4,1,35,12,10.2
1017,4,1,40,12,10.2
1018,4,1,45,12,10.2
1019,4,1,50,12,10.2
