1;1;8;15.0;9.8
1;1;8;20.0;9.8
1;1;8;25.0;9.8
1;1;8;30.0;9.8
1;1;8;35.0;9.6
1;1;8;40.0;9.6
1;1;8;45.0;9.6
1;1;8;50.0;9.6
1;1;8;55.0;9.6
1;1;9;0.0;9.6
1;1;9;5.0;9.6
1;1;9;10.0;9.6
1;1;9;15.0;9.6
1;1;9;20.0;9.6
1;1;9;25.0;9.8
1;1;9;30.0;9.8
1;1;9;35.0;9.8
1;1;9;40.0;9.8
1;1;9;45.0;9.8
1;1;9;50.0;9.8
1;1;9;55.0;9.8
1;1;10;0.0;9.8
1;1;10;5.0;9.8
1;1;10;10.0;9.8
1;1;10;15.0;9.8
1;1;10;20.0;9.8
1;1;10;25.0;9.8
1;1;10;30.0;9.8
1;1;10;35.0;9.8
1;1;10;40.0;9.8
1;1;10;45.0;9.8
1;1;10;50.0;9.8
1;1;10;55.0;9.8
1;1;11;0.0;10.0
1;1;11;5.0;10.0
1;1;11;10.0;10.0
1;1;11;15.0;10.0
1;1;11;20.0;10.0
1;1;11;25.0;10.0
1;1;11;30.0;10.0
1;1;11;35.0;10.0
1;1;11;40.0;10.0
1;1;11;45.0;10.2
1;1;11;50.0;10.2
1;1;11;55.0;10.2
1;1;12;0.0;10.2
1;1;12;5.0;10.2
1;1;12;10.0;10.2
1;1;12;15.0;10.2
1;1;12;20.0;10.2
1;1;12;25.0;10.2
1;1;12;30.0;10.2
1;1;12;35.0;10.2
1;1;12;40.0;10.2
1;1;12;45.0;10.2
1;1;12;50.0;10.2
1;1;12;55.0;10.2
1;1;13;0.0;10.2
1;1;13;5.0;10.2
1;1;13;10.0;10.5
1;1;13;15.0;10.5
1;1;13;20.0;10.5
1;1;13;25.0;10.5
1;1;13;30.0;10.2
1;1;13;35.0;10.2
1;1;13;40.0;10.2
1;1;13;45.0;10.2
1;1;13;50.0;10.0
1;1;13;55.0;10.0
1;1;14;0.0;10.0
1;1;14;5.0;10.0
1;1;14;10.0;10.0
1;1;14;15.0;10.0
1;1;14;20.0;10.0
1;1;14;25.0;10.0
1;1;14;30.0;10.0
1;1;14;35.0;10.0
1;1;14;40.0;10.0
1;1;14;45.0;10.0
1;1;14;50.0;10.0
1;1;14;55.0;10.0
1;1;15;0.0;10.0
1;1;15;5.0;10.0
1;1;15;10.0;10.0
1;1;15;15.0;10.0
1;1;15;20.0;10.0
1;1;15;25.0;10.0
1;1;15;30.0;10.2
1;1;15;35.0;10.2
1;1;15;40.0;10.2
1;1;15;45.0;10.2
1;1;15;50.0;10.2
1;1;15;55.0;10.2
1;1;16;0.0;10.2
1;1;16;5.0;10.2
1;1;16;10.0;10.2
1;1;16;15.0;10.2
1;1;16;20.0;10.2
1;1;16;25.0;10.2
1;1;16;30.0;10.2
1;1;16;35.0;10.2
1;1;16;40.0;10.2
1;1;16;45.0;10.0
1;1;16;50.0;10.0
1;1;16;55.0;10.0
1;1;17;0.0;10.0
1;1;17;5.0;10.0
1;1;17;10.0;10.0
1;1;17;15.0;10.0
1;1;17;20.0;10.0
1;1;17;25.0;10.0
1;1;17;30.0;10.0
1;1;17;35.0;10.0
1;1;17;40.0;10.0
1;1;17;45.0;10.0
1;1;17;50.0;9.8
1;1;17;55.0;9.8
1;1;18;0.0;9.8
1;1;18;5.0;9.8
1;1;18;10.0;9.8
1;1;18;15.0;9.8
1;1;18;20.0;9.8
1;1;18;25.0;10.0
1;1;18;30.0;10.0
1;1;18;35.0;10.0
1;1;18;40.0;10.0
1;1;18;45.0;10.0
1;1;18;50.0;10.0
1;1;18;55.0;10.0
1;1;19;0.0;10.0
1;1;19;5.0;10.0
1;1;19;10.0;10.0
1;1;19;15.0;10.0
1;1;19;20.0;10.0
1;1;19;25.0;10.0
1;1;19;30.0;10.0
1;1;19;35.0;10.0
1;1;19;40.0;10.0
1;1;19;45.0;10.0
1;1;19;50.0;10.0
1;1;19;55.0;9.8
1;1;20;0.0;9.8
1;1;20;5.0;10.0
1;1;20;10.0;10.0
1;1;20;15.0;10.0
1;1;20;20.0;10.0
1;1;20;25.0;10.0
1;1;20;30.0;10.0
1;1;20;35.0;10.0
1;1;20;40.0;10.0
1;1;20;45.0;9.8
1;1;20;50.0;9.8
1;1;20;55.0;9.8
1;1;21;0.0;9.8
1;1;21;5.0;9.8
1;1;21;10.0;9.8
1;1;21;15.0;9.8
1;1;21;20.0;9.8
1;1;21;25.0;9.8
1;1;21;30.0;9.8
1;1;21;35.0;9.8
1;1;21;40.0;9.8
1;1;21;45.0;9.8
1;1;21;50.0;9.8
1;1;21;55.0;9.6
1;1;22;0.0;9.6
1;1;22;5.0;9.6
1;1;22;10.0;9.6
1;1;22;15.0;9.8
1;1;22;20.0;9.8
1;1;22;25.0;9.8
1;1;22;30.0;9.8
1;1;22;35.0;9.8
1;1;22;40.0;9.6
1;1;22;45.0;9.6
1;1;22;50.0;9.3
1;1;22;55.0;9.3
1;1;23;0.0;9.3
1;1;23;5.0;9.3
1;1;23;10.0;9.3
1;1;23;15.0;9.1
1;1;23;20.0;8.9
1;1;23;25.0;8.9
1;1;23;30.0;8.7
1;1;23;35.0;8.7
1;1;23;40.0;8.7
1;1;23;45.0;8.7
1;1;23;50.0;8.7
1;1;23;55.0;8.4
1;2;0;0.0;8.4
1;2;0;5.0;8.4
1;2;0;10.0;8.4
1;2;0;15.0;8.4
1;2;0;20.0;8.2
1;2;0;25.0;8.2
1;2;0;30.0;8.0
1;2;0;35.0;8.0
1;2;0;40.0;8.0
1;2;0;45.0;8.0
1;2;0;50.0;8.0
1;2;0;55.0;8.0
1;2;1;0.0;7.8
1;2;1;5.0;7.8
1;2;1;10.0;7.8
1;2;1;15.0;7.8
1;2;1;20.0;7.5
1;2;1;25.0;7.5
1;2;1;30.0;7.5
1;2;1;35.0;7.5
1;2;1;40.0;7.5
1;2;1;45.0;7.5
1;2;1;50.0;7.3
1;2;1;55.0;7.3
1;2;2;0.0;7.3
1;2;2;5.0;7.3
1;2;2;10.0;7.1
1;2;2;15.0;7.1
1;2;2;20.0;7.1
1;2;2;25.0;7.1
1;2;2;30.0;7.3
1;2;2;35.0;7.3
1;2;2;40.0;7.3
1;2;2;45.0;7.3
1;2;2;50.0;7.1
1;2;2;55.0;7.1
1;2;3;0.0;7.1
1;2;3;5.0;7.1
1;2;3;10.0;7.1
1;2;3;15.0;7.1
1;2;3;20.0;7.1
1;2;3;25.0;7.1
1;2;3;30.0;7.1
1;2;3;35.0;7.1
1;2;3;40.0;7.1
1;2;3;45.0;7.1
1;2;3;50.0;7.3
1;2;3;55.0;7.3
1;2;4;0.0;7.3
1;2;4;5.0;7.5
1;2;4;10.0;7.5
1;2;4;15.0;7.5
1;2;4;20.0;7.5
1;2;4;25.0;7.5
1;2;4;30.0;7.5
1;2;4;35.0;7.8
1;2;4;40.0;7.5
1;2;4;45.0;7.5
1;2;4;50.0;7.5
1;2;4;55.0;7.5
1;2;5;0.0;7.5
1;2;5;5.0;7.3
1;2;5;10.0;7.3
1;2;5;15.0;7.3
1;2;5;20.0;7.1
1;2;5;25.0;7.1
1;2;5;30.0;7.1
1;2;5;35.0;6.9
1;2;5;40.0;6.9
1;2;5;45.0;6.9
1;2;5;50.0;6.9
1;2;5;55.0;7.1
1;2;6;0.0;6.9
1;2;6;5.0;6.9
1;2;6;10.0;6.9
1;2;6;15.0;6.9
1;2;6;20.0;7.1
1;2;6;25.0;7.1
1;2;6;30.0;7.1
1;2;6;35.0;6.9
1;2;6;40.0;6.9
1;2;6;45.0;6.9
1;2;6;50.0;6.6
1;2;6;55.0;6.6
1;2;7;0.0;6.6
1;2;7;5.0;6.6
1;2;7;10.0;6.6
1;2;7;15.0;6.6
1;2;7;20.0;6.6
1;2;7;25.0;6.6
1;2;7;30.0;6.6
1;2;7;35.0;6.6
1;2;7;40.0;6.9
1;2;7;45.0;6.9
1;2;7;50.0;6.9
1;2;7;55.0;6.9
1;2;8;0.0;6.9
1;2;8;5.0;6.9
1;2;8;10.0;6.6
1;2;8;15.0;6.6
1;2;8;20.0;6.9
1;2;8;25.0;6.6
1;2;8;30.0;6.6
1;2;8;35.0;6.6
1;2;8;40.0;6.6
1;2;8;45.0;6.6
1;2;8;50.0;6.6
1;2;8;55.0;6.6
1;2;9;0.0;6.6
1;2;9;5.0;6.6
1;2;9;10.0;6.6
1;2;9;15.0;6.6
1;2;9;20.0;6.6
1;2;9;25.0;6.6
1;2;9;30.0;6.6
1;2;9;35.0;6.6
1;2;9;40.0;6.9
1;2;9;45.0;6.9
1;2;9;50.0;6.9
1;2;9;55.0;6.9
1;2;10;0.0;6.9
1;2;10;5.0;6.9
1;2;10;10.0;7.1
1;2;10;15.0;7.3
1;2;10;20.0;7.3
1;2;10;25.0;7.5
1;2;10;30.0;7.5
1;2;10;35.0;7.8
1;2;10;40.0;7.8
1;2;10;45.0;7.8
1;2;10;50.0;7.5
1;2;10;55.0;7.5
1;2;11;0.0;7.5
1;2;11;5.0;7.5
1;2;11;10.0;7.5
1;2;11;15.0;7.5
1;2;11;20.0;7.8
1;2;11;25.0;7.8
1;2;11;30.0;7.8
1;2;11;35.0;8.0
1;2;11;40.0;8.0
1;2;11;45.0;8.0
1;2;11;50.0;8.0
1;2;11;55.0;8.0
1;2;12;0.0;8.0
1;2;12;5.0;8.2
1;2;12;10.0;8.2
1;2;12;15.0;8.2
1;2;12;20.0;8.2
1;2;12;25.0;8.2
1;2;12;30.0;8.2
1;2;12;35.0;8.2
1;2;12;40.0;8.0
1;2;12;45.0;8.0
1;2;12;50.0;8.0
1;2;12;55.0;8.0
1;2;13;0.0;8.0
1;2;13;5.0;8.0
1;2;13;10.0;8.0
1;2;13;15.0;8.2
1;2;13;20.0;8.2
1;2;13;25.0;8.2
1;2;13;30.0;8.2
1;2;13;35.0;8.4
1;2;13;40.0;8.4
1;2;13;45.0;8.4
1;2;13;50.0;8.4
1;2;13;55.0;8.4
1;2;14;0.0;8.4
1;2;14;5.0;8.4
1;2;14;10.0;8.4
1;2;14;15.0;8.4
1;2;14;20.0;8.4
1;2;14;25.0;8.4
1;2;14;30.0;8.4
1;2;14;35.0;8.4
1;2;14;40.0;8.4
1;2;14;45.0;8.4
1;2;14;50.0;8.7
1;2;14;55.0;8.7
1;2;15;0.0;8.7
1;2;15;5.0;8.7
1;2;15;10.0;8.7
1;2;15;15.0;8.7
1;2;15;20.0;8.4
1;2;15;25.0;8.4
1;2;15;30.0;8.4
1;2;15;35.0;8.2
1;2;15;40.0;8.2
1;2;15;45.0;8.2
1;2;15;50.0;8.2
1;2;15;55.0;8.2
1;2;16;0.0;8.0
1;2;16;5.0;8.0
1;2;16;10.0;8.0
1;2;16;15.0;8.0
1;2;16;20.0;8.0
1;2;16;25.0;8.0
1;2;16;30.0;8.0
1;2;16;35.0;8.0
1;2;16;40.0;8.0
1;2;16;45.0;8.0
1;2;16;50.0;8.2
1;2;16;55.0;8.4
1;2;17;0.0;8.4
1;2;17;5.0;8.4
1;2;17;10.0;8.7
1;2;17;15.0;8.7
1;2;17;20.0;8.7
1;2;17;25.0;8.7
1;2;17;30.0;8.7
1;2;17;35.0;8.7
1;2;17;40.0;8.7
1;2;17;45.0;8.7
1;2;17;50.0;8.4
1;2;17;55.0;8.4
1;2;18;0.0;8.4
1;2;18;5.0;8.4
1;2;18;10.0;8.4
1;2;18;15.0;8.4
1;2;18;20.0;8.2
1;2;18;25.0;8.2
1;2;18;30.0;8.0
1;2;18;35.0;8.0
1;2;18;40.0;8.0
1;2;18;45.0;8.0
1;2;18;50.0;8.0
1;2;18;55.0;8.0
1;2;19;0.0;8.0
1;2;19;5.0;7.8
1;2;19;10.0;7.8
1;2;19;15.0;7.8
1;2;19;20.0;7.5
1;2;19;25.0;7.8
1;2;19;30.0;7.8
1;2;19;35.0;7.8
1;2;19;40.0;7.5
1;2;19;45.0;7.5
1;2;19;50.0;7.3
1;2;19;55.0;7.5
1;2;20;0.0;7.5
1;2;20;5.0;7.5
1;2;20;10.0;7.5
1;2;20;15.0;7.3
1;2;20;20.0;7.3
1;2;20;25.0;7.3
1;2;20;30.0;7.3
1;2;20;35.0;7.3
1;2;20;40.0;7.3
1;2;20;45.0;7.3
1;2;20;50.0;7.3
1;2;20;55.0;7.1
1;2;21;0.0;7.1
1;2;21;5.0;7.1
1;2;21;10.0;6.9
1;2;21;15.0;6.9
1;2;21;20.0;6.9
1;2;21;25.0;6.9
1;2;21;30.0;6.9
1;2;21;35.0;6.6
1;2;21;40.0;6.6
1;2;21;45.0;6.6
1;2;21;50.0;6.6
1;2;21;55.0;6.4
1;2;22;0.0;6.4
1;2;22;5.0;6.4
1;2;22;10.0;6.4
1;2;22;15.0;6.4
1;2;22;20.0;6.4
1;2;22;25.0;6.2
1;2;22;30.0;6.2
1;2;22;35.0;6.2
1;2;22;40.0;6.2
1;2;22;45.0;6.2
1;2;22;50.0;6.2
1;2;22;55.0;6.4
1;2;23;0.0;6.4
1;2;23;5.0;6.4
1;2;23;10.0;6.2
1;2;23;15.0;6.2
1;2;23;20.0;6.2
1;2;23;25.0;6.0
1;2;23;30.0;6.0
1;2;23;35.0;6.0
1;2;23;40.0;6.0
1;2;23;45.0;6.0
1;2;23;50.0;6.0
1;2;23;55.0;6.0
1;3;0;0.0;6.0
1;3;0;5.0;5.8
1;3;0;10.0;5.8
1;3;0;15.0;5.8
1;3;0;20.0;6.0
1;3;0;25.0;6.0
1;3;0;30.0;6.0
1;3;0;35.0;6.0
1;3;0;40.0;6.0
1;3;0;45.0;6.0
1;3;0;50.0;6.0
1;3;0;55.0;6.0
1;3;1;0.0;6.0
1;3;1;5.0;6.0
1;3;1;10.0;5.8
1;3;1;15.0;5.8
1;3;1;20.0;6.0
1;3;1;25.0;6.0
1;3;1;30.0;5.8
1;3;1;35.0;5.8
1;3;1;40.0;5.8
1;3;1;45.0;5.8
1;3;1;50.0;5.8
1;3;1;55.0;5.5
1;3;2;0.0;5.3
1;3;2;5.0;5.3
1;3;2;10.0;5.3
1;3;2;15.0;5.3
1;3;2;20.0;5.3
1;3;2;25.0;5.3
1;3;2;30.0;5.3
1;3;2;35.0;5.3
1;3;2;40.0;5.5
1;3;2;45.0;5.8
1;3;2;50.0;5.8
1;3;2;55.0;5.8
1;3;3;0.0;5.8
1;3;3;5.0;5.8
1;3;3;10.0;5.8
1;3;3;15.0;5.8
1;3;3;20.0;5.8
1;3;3;25.0;5.5
1;3;3;30.0;5.8
1;3;3;35.0;5.8
1;3;3;40.0;5.5
1;3;3;45.0;5.5
1;3;3;50.0;5.5
1;3;3;55.0;5.5
1;3;4;0.0;5.5
1;3;4;5.0;5.8
1;3;4;10.0;5.8
1;3;4;15.0;5.8
1;3;4;20.0;5.8
1;3;4;25.0;5.8
1;3;4;30.0;6.0
1;3;4;35.0;6.0
1;3;4;40.0;6.0
1;3;4;45.0;5.8
1;3;4;50.0;5.8
1;3;4;55.0;5.8
1;3;5;0.0;5.8
1;3;5;5.0;6.0
1;3;5;10.0;6.0
1;3;5;15.0;6.0
1;3;5;20.0;6.0
1;3;5;25.0;6.0
1;3;5;30.0;6.2
1;3;5;35.0;6.4
1;3;5;40.0;6.6
1;3;5;45.0;6.6
1;3;5;50.0;6.6
1;3;5;55.0;6.6
1;3;6;0.0;6.6
1;3;6;5.0;6.6
1;3;6;10.0;6.6
1;3;6;15.0;6.6
1;3;6;20.0;6.4
1;3;6;25.0;6.4
1;3;6;30.0;6.4
1;3;6;35.0;6.2
1;3;6;40.0;6.2
1;3;6;45.0;6.2
1;3;6;50.0;6.2
1;3;6;55.0;6.2
1;3;7;0.0;6.4
1;3;7;5.0;6.4
1;3;7;10.0;6.4
1;3;7;15.0;6.4
1;3;7;20.0;6.6
1;3;7;25.0;6.4
1;3;7;30.0;6.4
1;3;7;35.0;6.6
1;3;7;40.0;6.6
1;3;7;45.0;6.9
1;3;7;50.0;6.9
1;3;7;55.0;6.9
1;3;8;0.0;6.9
1;3;8;5.0;6.9
1;3;8;10.0;7.1
1;3;8;15.0;7.1
1;3;8;20.0;6.9
1;3;8;25.0;6.6
1;3;8;30.0;6.6
1;3;8;35.0;6.6
1;3;8;40.0;6.4
1;3;8;45.0;6.4
1;3;8;50.0;6.4
1;3;8;55.0;6.4
1;3;9;0.0;6.6
1;3;9;5.0;6.6
1;3;9;10.0;6.6
1;3;9;15.0;6.6
1;3;9;20.0;6.6
1;3;9;25.0;6.6
1;3;9;30.0;6.6
1;3;9;35.0;6.6
1;3;9;40.0;6.6
1;3;9;45.0;6.6
1;3;9;50.0;6.6
1;3;9;55.0;6.4
1;3;10;0.0;6.4
1;3;10;5.0;6.6
1;3;10;10.0;6.6
1;3;10;15.0;6.9
1;3;10;20.0;6.9
1;3;10;25.0;6.9
1;3;10;30.0;6.6
1;3;10;35.0;6.6
1;3;10;40.0;6.9
1;3;10;45.0;6.9
1;3;10;50.0;6.9
1;3;10;55.0;6.9
1;3;11;0.0;6.9
1;3;11;5.0;6.9
1;3;11;10.0;6.9
1;3;11;15.0;7.1
1;3;11;20.0;7.1
1;3;11;25.0;7.3
1;3;11;30.0;7.3
1;3;11;35.0;7.3
1;3;11;40.0;7.5
1;3;11;45.0;7.5
1;3;11;50.0;7.8
1;3;11;55.0;7.8
1;3;12;0.0;7.8
1;3;12;5.0;7.8
1;3;12;10.0;7.8
1;3;12;15.0;7.8
1;3;12;20.0;7.8
1;3;12;25.0;7.8
1;3;12;30.0;7.8
1;3;12;35.0;8.0
1;3;12;40.0;8.0
1;3;12;45.0;8.0
1;3;12;50.0;8.0
1;3;12;55.0;8.0
1;3;13;0.0;8.2
1;3;13;5.0;8.2
1;3;13;10.0;8.2
1;3;13;15.0;8.2
1;3;13;20.0;8.2
1;3;13;25.0;8.2
1;3;13;30.0;8.2
1;3;13;35.0;8.2
1;3;13;40.0;8.2
1;3;13;45.0;8.2
1;3;13;50.0;8.2
1;3;13;55.0;8.2
1;3;14;0.0;8.2
1;3;14;5.0;8.2
1;3;14;10.0;8.2
1;3;14;15.0;8.2
1;3;14;20.0;8.2
1;3;14;25.0;8.2
1;3;14;30.0;8.4
1;3;14;35.0;8.2
1;3;14;40.0;8.2
1;3;14;45.0;8.2
1;3;14;50.0;8.2
1;3;14;55.0;8.4
1;3;15;0.0;8.4
1;3;15;5.0;8.2
1;3;15;10.0;8.2
1;3;15;15.0;8.2
1;3;15;20.0;8.4
1;3;15;25.0;8.4
1;3;15;30.0;8.2
1;3;15;35.0;8.2
1;3;15;40.0;8.2
1;3;15;45.0;8.4
1;3;15;50.0;8.4
1;3;15;55.0;8.4
1;3;16;0.0;8.4
1;3;16;5.0;8.4
1;3;16;10.0;8.4
1;3;16;15.0;8.4
1;3;16;20.0;8.4
1;3;16;25.0;8.4
1;3;16;30.0;8.4
1;3;16;35.0;8.4
1;3;16;40.0;8.4
1;3;16;45.0;8.4
1;3;16;50.0;8.4
1;3;16;55.0;8.7
1;3;17;0.0;8.7
1;3;17;5.0;8.7
1;3;17;10.0;8.7
1;3;17;15.0;8.7
1;3;17;20.0;8.7
1;3;17;25.0;8.7
1;3;17;30.0;8.7
1;3;17;35.0;8.9
1;3;17;40.0;8.7
1;3;17;45.0;8.7
1;3;17;50.0;8.9
1;3;17;55.0;8.9
1;3;18;0.0;8.7
1;3;18;5.0;8.9
1;3;18;10.0;8.9
1;3;18;15.0;8.9
1;3;18;20.0;8.9
1;3;18;25.0;8.9
1;3;18;30.0;8.9
1;3;18;35.0;8.9
1;3;18;40.0;8.9
1;3;18;45.0;9.1
1;3;18;50.0;9.1
1;3;18;55.0;8.9
1;3;19;0.0;8.9
1;3;19;5.0;8.9
1;3;19;10.0;8.9
1;3;19;15.0;8.9
1;3;19;20.0;8.9
1;3;19;25.0;8.9
1;3;19;30.0;8.9
1;3;19;35.0;8.9
1;3;19;40.0;8.9
1;3;19;45.0;8.9
1;3;19;50.0;9.1
1;3;19;55.0;9.1
1;3;20;0.0;9.1
1;3;20;5.0;9.1
1;3;20;10.0;9.1
1;3;20;15.0;9.1
1;3;20;20.0;9.1
1;3;20;25.0;9.1
1;3;20;30.0;9.1
1;3;20;35.0;9.1
1;3;20;40.0;9.1
1;3;20;45.0;9.1
1;3;20;50.0;9.1
1;3;20;55.0;9.1
1;3;21;0.0;9.3
1;3;21;5.0;9.3
1;3;21;10.0;9.3
1;3;21;15.0;9.3
1;3;21;20.0;9.3
1;3;21;25.0;9.3
1;3;21;30.0;9.3
1;3;21;35.0;9.3
1;3;21;40.0;9.3
1;3;21;45.0;9.3
1;3;21;50.0;9.3
1;3;21;55.0;9.3
1;3;22;0.0;9.3
1;3;22;5.0;9.3
1;3;22;10.0;9.3
1;3;22;15.0;9.3
1;3;22;20.0;9.3
1;3;22;25.0;9.3
1;3;22;30.0;9.3
1;3;22;35.0;9.3
1;3;22;40.0;9.3
1;3;22;45.0;9.3
1;3;22;50.0;9.3
1;3;22;55.0;9.3
1;3;23;0.0;9.3
1;3;23;5.0;9.3
1;3;23;10.0;9.3
1;3;23;15.0;9.3
1;3;23;20.0;9.3
1;3;23;25.0;9.3
1;3;23;30.0;9.3
1;3;23;35.0;9.3
1;3;23;40.0;9.3
1;3;23;45.0;9.3
1;3;23;50.0;9.6
1;3;23;55.0;9.6
1;4;0;0.0;9.6
1;4;0;5.0;9.6
1;4;0;10.0;9.6
1;4;0;15.0;9.6
1;4;0;20.0;9.6
1;4;0;25.0;9.6
1;4;0;30.0;9.8
1;4;0;35.0;9.6
1;4;0;40.0;9.6
1;4;0;45.0;9.6
1;4;0;50.0;9.6
1;4;0;55.0;9.6
1;4;1;0.0;9.6
1;4;1;5.0;9.6
1;4;1;10.0;9.8
1;4;1;15.0;9.8
1;4;1;20.0;9.8
1;4;1;25.0;9.8
1;4;1;30.0;9.8
1;4;1;35.0;9.8
1;4;1;40.0;9.8
1;4;1;45.0;9.6
1;4;1;50.0;9.6
1;4;1;55.0;9.6
1;4;2;0.0;9.6
1;4;2;5.0;9.3
1;4;2;10.0;9.3
1;4;2;15.0;9.3
1;4;2;20.0;9.3
1;4;2;25.0;9.3
1;4;2;30.0;9.3
1;4;2;35.0;9.1
1;4;2;40.0;9.1
1;4;2;45.0;9.1
1;4;2;50.0;8.9
1;4;2;55.0;8.9
1;4;3;0.0;8.9
1;4;3;5.0;8.9
1;4;3;10.0;8.9
1;4;3;15.0;8.9
1;4;3;20.0;8.9
1;4;3;25.0;8.9
1;4;3;30.0;8.9
1;4;3;35.0;8.9
1;4;3;40.0;8.9
1;4;3;45.0;8.9
1;4;3;50.0;8.9
1;4;3;55.0;8.9
1;4;4;0.0;8.9
1;4;4;5.0;8.9
1;4;4;10.0;8.9
1;4;4;15.0;8.9
1;4;4;20.0;8.9
1;4;4;25.0;8.9
1;4;4;30.0;8.9
1;4;4;35.0;8.9
1;4;4;40.0;8.9
1;4;4;45.0;8.9
1;4;4;50.0;8.9
1;4;4;55.0;8.9
1;4;5;0.0;8.9
1;4;5;5.0;8.9
1;4;5;10.0;8.9
1;4;5;15.0;8.9
1;4;5;20.0;8.9
1;4;5;25.0;8.9
1;4;5;30.0;8.9
1;4;5;35.0;9.1
1;4;5;40.0;9.1
1;4;5;45.0;9.1
1;4;5;50.0;9.1
1;4;5;55.0;9.1
1;4;6;0.0;9.1
1;4;6;5.0;9.1
1;4;6;10.0;9.3
1;4;6;15.0;9.3
1;4;6;20.0;9.3
1;4;6;25.0;9.3
1;4;6;30.0;9.3
1;4;6;35.0;9.3
1;4;6;40.0;9.3
1;4;6;45.0;9.3
1;4;6;50.0;9.3
1;4;6;55.0;9.3
1;4;7;0.0;9.3
1;4;7;5.0;9.3
1;4;7;10.0;9.3
1;4;7;15.0;9.3
1;4;7;20.0;9.1
1;4;7;25.0;9.1
1;4;7;30.0;9.1
1;4;7;35.0;9.3
1;4;7;40.0;9.3
1;4;7;45.0;9.3
1;4;7;50.0;9.3
1;4;7;55.0;9.3
1;4;8;0.0;9.3
1;4;8;5.0;9.6
1;4;8;10.0;9.6
1;4;8;15.0;9.6
1;4;8;20.0;9.3
1;4;8;25.0;9.3
1;4;8;30.0;9.3
1;4;8;35.0;9.3
1;4;8;40.0;9.3
1;4;8;45.0;9.3
1;4;8;50.0;9.3
1;4;8;55.0;9.3
1;4;9;0.0;9.3
1;4;9;5.0;9.3
1;4;9;10.0;9.3
1;4;9;15.0;9.3
1;4;9;20.0;9.3
1;4;9;25.0;9.3
1;4;9;30.0;9.3
1;4;9;35.0;9.6
1;4;9;40.0;9.6
1;4;9;45.0;9.6
1;4;9;50.0;9.6
1;4;9;55.0;9.6
1;4;10;0.0;9.6
1;4;10;5.0;9.6
1;4;10;10.0;9.6
1;4;10;15.0;9.6
1;4;10;20.0;9.6
1;4;10;25.0;9.6
1;4;10;30.0;9.6
1;4;10;35.0;9.8
1;4;10;40.0;9.8
1;4;10;45.0;9.8
1;4;10;50.0;9.8
1;4;10;55.0;9.8
1;4;11;0.0;9.8
1;4;11;5.0;9.8
1;4;11;10.0;9.8
1;4;11;15.0;9.8
