98;111;0
98;111;0
112;135;0
112;135;0
112;135;0
112;135;0
136;131;0
136;131;0
128;126;0
128;126;0
24;12;0
24;12;0
24;12;0
24;12;0
274;204;0
274;204;0
124;136;0
124;136;0
62;71;0
62;71;0
106;110;0
106;110;0
106;110;0
106;110;0
106;110;0
106;110;0
16;8;0
16;8;0
112;135;0
112;135;0
122;126;0
122;126;0
122;126;0
122;126;0
144;148;0
144;148;0
108;127;0
108;127;0
70;76;0
70;76;0
38;38;0
38;38;0
60;54;0
60;54;0
66;85;0
66;85;0
94;103;0
94;103;0
614;526;0
614;526;0
124;53;0
124;53;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
66;80;0
66;80;0
18;14;0
18;14;0
6;26;0
6;26;0
146;0;0
146;0;0
56;65;0
56;65;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
54;72;0
54;72;0
6;26;0
6;26;0
284;300;0
284;300;0
84;100;0
84;100;0
78;87;0
78;87;0
90;106;0
90;106;0
76;76;0
76;76;0
58;75;0
58;75;0
64;75;0
64;75;0
64;75;0
64;75;0
58;63;0
58;63;0
70;82;0
70;82;0
300;303;0
300;303;0
632;636;0
632;636;0
418;374;0
418;374;0
60;79;0
60;79;0
18;13;0
18;13;0
18;13;0
18;13;0
18;13;0
18;13;0
18;13;0
18;13;0
18;13;0
18;13;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
8;21;0
56;70;0
56;70;0
18;41;0
18;41;0
6;26;0
6;26;0
6;26;0
6;26;0
64;75;0
64;75;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
94;97;0
94;97;0
88;96;0
88;96;0
88;96;0
88;96;0
88;96;0
88;96;0
76;83;0
76;83;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
108;108;0
108;108;0
96;95;0
96;95;0
96;95;0
96;95;0
96;95;0
96;95;0
126;122;0
126;122;0
14;18;0
14;18;0
14;18;0
14;18;0
146;153;0
146;153;0
106;110;0
106;110;0
112;123;0
112;123;0
122;138;0
122;138;0
110;119;0
110;119;0
14;18;0
14;18;0
14;18;0
14;18;0
14;18;0
14;18;0
128;126;0
128;126;0
144;155;0
144;155;0
144;155;0
144;155;0
144;155;0
144;155;0
150;161;0
150;161;0
14;18;0
14;18;0
14;18;0
14;18;0
14;18;0
14;18;0
128;133;0
128;133;0
144;161;0
144;161;0
132;141;0
132;141;0
132;141;0
132;141;0
166;165;0
166;165;0
16;16;0
16;16;0
16;16;0
16;16;0
224;125;0
224;125;0
162;181;0
162;181;0
150;179;0
150;179;0
198;209;0
198;209;0
180;195;0
180;195;0
30;45;0
30;45;0
16;16;0
16;16;0
6;26;0
6;26;0
228;211;0
228;211;0
198;203;0
198;203;0
198;203;0
198;203;0
180;182;0
180;182;0
170;173;0
170;173;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
186;195;0
186;195;0
156;174;0
156;174;0
156;174;0
156;174;0
136;156;0
136;156;0
178;178;0
178;178;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
172;184;0
172;184;0
160;177;0
160;177;0
166;177;0
166;177;0
204;196;0
204;196;0
188;194;0
188;194;0
6;26;0
6;26;0
6;26;0
6;26;0
156;174;0
156;174;0
202;205;0
202;205;0
170;192;0
170;192;0
214;237;0
214;237;0
204;216;0
204;216;0
16;42;0
16;42;0
6;26;0
6;26;0
6;26;0
6;26;0
246;243;0
246;243;0
164;179;0
164;179;0
170;180;0
170;180;0
132;147;0
132;147;0
166;189;0
166;189;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
176;180;0
176;180;0
176;180;0
176;180;0
176;180;0
176;180;0
200;187;0
200;187;0
200;187;0
200;187;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
162;169;0
162;169;0
192;183;0
192;183;0
192;183;0
192;183;0
212;181;0
212;181;0
192;183;0
192;183;0
6;26;0
6;26;0
6;26;0
6;26;0
184;216;0
184;216;0
206;213;0
206;213;0
190;203;0
190;203;0
202;223;0
202;223;0
202;223;0
202;223;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
8;26;0
284;262;0
284;262;0
200;213;0
200;213;0
200;213;0
200;213;0
200;213;0
200;213;0
182;174;0
182;174;0
40;70;0
40;70;0
6;26;0
6;26;0
6;26;0
6;26;0
158;178;0
158;178;0
190;216;0
190;216;0
144;167;0
144;167;0
150;167;0
150;167;0
150;167;0
150;167;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
194;200;0
194;200;0
204;203;0
204;203;0
186;195;0
186;195;0
186;195;0
186;195;0
208;230;0
208;230;0
6;26;0
6;26;0
6;26;0
6;26;0
154;158;0
154;158;0
154;158;0
154;158;0
160;182;0
160;182;0
144;161;0
144;161;0
168;175;0
168;175;0
174;176;0
174;176;0
6;26;0
6;26;0
6;26;0
6;26;0
164;231;0
164;231;0
208;218;0
208;218;0
222;242;0
222;242;0
154;182;0
154;182;0
168;181;0
168;181;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
174;182;0
174;182;0
174;182;0
174;182;0
166;165;0
166;165;0
174;182;0
174;182;0
174;182;0
174;182;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
148;181;0
148;181;0
148;181;0
148;181;0
180;176;0
180;176;0
186;195;0
186;195;0
142;191;0
142;191;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
160;158;0
160;158;0
166;195;0
166;195;0
166;195;0
166;195;0
158;196;0
158;196;0
152;160;0
152;160;0
6;26;0
6;26;0
6;26;0
6;26;0
148;151;0
148;151;0
214;231;0
214;231;0
214;231;0
214;231;0
192;215;0
192;215;0
204;210;0
204;210;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
186;202;0
186;202;0
206;201;0
206;201;0
194;181;0
194;181;0
170;192;0
170;192;0
208;218;0
208;218;0
6;26;0
6;26;0
6;26;0
6;26;0
180;82;0
180;82;0
204;228;0
204;228;0
186;207;0
186;207;0
192;196;0
192;196;0
164;203;0
164;203;0
164;203;0
164;203;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
198;215;0
198;215;0
198;215;0
198;215;0
198;215;0
198;215;0
156;197;0
156;197;0
38;76;0
38;76;0
6;26;0
6;26;0
6;26;0
6;26;0
216;216;0
216;216;0
206;194;0
206;194;0
200;213;0
200;213;0
220;237;0
220;237;0
220;237;0
220;237;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
192;195;0
192;195;0
192;195;0
192;195;0
186;182;0
186;182;0
194;193;0
194;193;0
178;202;0
178;202;0
6;26;0
6;26;0
42;47;0
42;47;0
216;203;0
216;203;0
254;214;0
254;214;0
236;220;0
236;220;0
236;220;0
236;220;0
236;220;0
236;220;0
28;14;0
28;14;0
28;14;0
28;14;0
170;160;0
170;160;0
154;138;0
154;138;0
142;131;0
142;131;0
162;156;0
162;156;0
154;151;0
154;151;0
28;14;0
28;14;0
28;14;0
28;14;0
22;4;0
22;4;0
134;133;0
134;133;0
126;140;0
126;140;0
114;133;0
114;133;0
122;138;0
122;138;0
130;149;0
130;149;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
16;16;0
144;172;0
144;172;0
104;118;0
104;118;0
104;118;0
104;118;0
114;115;0
114;115;0
102;131;0
102;131;0
124;130;0
124;130;0
56;52;0
56;52;0
56;52;0
56;52;0
68;59;0
68;59;0
50;58;0
50;58;0
324;317;0
324;317;0
874;716;0
874;716;0
30;27;0
30;27;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
6;26;0
6;26;0
68;78;0
68;78;0
52;73;0
52;73;0
6;26;0
6;26;0
6;26;0
6;26;0
162;54;0
162;54;0
66;85;0
66;85;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
62;71;0
62;71;0
62;71;0
62;71;0
74;85;0
74;85;0
100;103;0
100;103;0
70;70;0
70;70;0
58;69;0
58;69;0
58;69;0
58;69;0
52;62;0
52;62;0
70;82;0
70;82;0
56;58;0
56;58;0
610;529;0
610;529;0
452;436;0
452;436;0
46;49;0
46;49;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
20;10;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
4;27;0
54;72;0
54;72;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
6;26;0
54;66;0
54;66;0
10;30;0
10;30;0
10;30;0
10;30;0
10;30;0
10;30;0
10;30;0
10;30;0
10;30;0
10;30;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
16;22;0
68;78;0
68;78;0
68;78;0
68;78;0
68;78;0
68;78;0
74;78;0
74;78;0
74;78;0
74;78;0
46;72;0
46;72;0
14;18;0
14;18;0
14;18;0
14;18;0
134;139;0
134;139;0
88;90;0
88;90;0
88;90;0
