46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
46;56;0
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;44;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;149;2400
100;81;2400
100;81;2400
100;81;2400
100;81;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;70;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
100;62;2400
