0.006162575;0.006162575;0.006162575;0.006162575;0.006162575;0.008623021;0.008623021
0.005162675;0.005162675;0.005162675;0.005162675;0.005162675;0.007082867;0.007082867
0.005162675;0.005162675;0.005162675;0.005162675;0.005162675;0.005962755;0.005962755
0.005162675;0.005162675;0.005162675;0.005162675;0.005162675;0.005962755;0.005962755
0.011148919;0.011148919;0.011148919;0.011148919;0.011148919;0.011948999;0.011948999
0.015141127;0.015141127;0.015141127;0.015141127;0.015141127;0.017061319;0.017061319
0.029230666;0.029230666;0.029230666;0.029230666;0.029230666;0.032190616;0.030890411
0.042858836;0.042858836;0.042858836;0.042858836;0.042858836;0.041919768;0.04041746
0.066245856;0.066245856;0.066245856;0.066245856;0.066245856;0.066953842;0.058140801
0.083904415;0.083904415;0.083904415;0.083904415;0.083904415;0.08174731;0.07362496
0.090086514;0.090086514;0.090086514;0.090086514;0.090086514;0.08730503;0.085373287
0.083694966;0.083694966;0.083694966;0.083694966;0.083694966;0.083791923;0.084660591
0.069618875;0.069618875;0.069618875;0.069618875;0.069618875;0.067826222;0.068487894
0.064324276;0.064324276;0.064324276;0.064324276;0.064324276;0.062807335;0.061383302
0.059941903;0.059941903;0.059941903;0.059941903;0.059941903;0.057720753;0.058301231
0.056930602;0.056930602;0.056930602;0.056930602;0.056930602;0.055669131;0.056054113
0.05678967;0.05678967;0.05678967;0.05678967;0.05678967;0.053992248;0.054179333
0.054281047;0.054281047;0.054281047;0.054281047;0.054281047;0.051546789;0.053032078
0.047708172;0.047708172;0.047708172;0.047708172;0.047708172;0.048329305;0.053611204
0.051605276;0.051605276;0.051605276;0.051605276;0.051605276;0.049929465;0.055011065
0.042982027;0.042982027;0.042982027;0.042982027;0.042982027;0.043249468;0.045930866
0.03288527;0.03288527;0.03288527;0.03288527;0.03288527;0.033667707;0.03605631
0.013395592;0.013395592;0.013395592;0.013395592;0.013395592;0.01637579;0.018670194
0.005575393;0.005575393;0.005575393;0.005575393;0.005575393;0.008335582;0.009533183
