0.001226831;0.001226831;0.001226831;0.001226831;0.001226831;0.000667134;0.000667134
0.000165788;0.000165788;0.000165788;0.000165788;0.000165788;0.000667134;0.000667134
0.000333;0.000333;0.000333;0.000333;0.000333;0.001334267;0.001334267
0;0;0;0;0;0.001334267;0.001334267
0;0;0;0;0;0.00593749;0.00593749
0.005393349;0.005393349;0.005393349;0.005393349;0.005393349;0.009138881;0.008639381
0.020487134;0.020487134;0.020487134;0.020487134;0.020487134;0.016929138;0.015265976
0.02257229;0.02257229;0.02257229;0.02257229;0.02257229;0.024895301;0.023080008
0.032731086;0.032731086;0.032731086;0.032731086;0.032731086;0.034249022;0.037288115
0.038603495;0.038603495;0.038603495;0.038603495;0.038603495;0.041013862;0.050066819
0.06105038;0.06105038;0.06105038;0.06105038;0.06105038;0.061079388;0.071967676
0.085492748;0.085492748;0.085492748;0.085492748;0.085492748;0.081434738;0.104554343
0.124796562;0.124796562;0.124796562;0.124796562;0.124796562;0.114174165;0.12613393
0.103085418;0.103085418;0.103085418;0.103085418;0.103085418;0.097582822;0.087474578
0.04363124;0.04363124;0.04363124;0.04363124;0.04363124;0.039428882;0.033286591
0.040140693;0.040140693;0.040140693;0.040140693;0.040140693;0.04783615;0.041524853
0.060459535;0.060459535;0.060459535;0.060459535;0.060459535;0.066339529;0.060191388
0.06305146;0.06305146;0.06305146;0.06305146;0.06305146;0.069006563;0.063025421
0.104193987;0.104193987;0.104193987;0.104193987;0.104193987;0.109239705;0.10527911
0.101060904;0.101060904;0.101060904;0.101060904;0.101060904;0.103605825;0.099639721
0.043383933;0.043383933;0.043383933;0.043383933;0.043383933;0.038321138;0.034841177
0.028636839;0.028636839;0.028636839;0.028636839;0.028636839;0.023216561;0.020060414
0.012790084;0.012790084;0.012790084;0.012790084;0.012790084;0.009534861;0.006205532
0.006713244;0.006713244;0.006713244;0.006713244;0.006713244;0.003033175;0.001534675
